ID_Promocao;ID_Venda;Valor do desconto;Qtd_Vendida;Valor do retorno;Total_Venda;Custo unitário;Preço unitário;Data;Id_Canal;ID_Historico;Id_Produto
1;686495;0;20;0;2780;70,87;139;22/07/2011;3;200;561
1;686911;0;10;0;3990;183,49;399;25/03/2013;1;61;287
21;686952;147,6;12;369;4280,4;188,13;369;24/06/2013;1;171;425
27;687037;0;9;0;6201;316,85;689;15/08/2012;4;309;202
27;687073;160;54;0;10640;91,97;200;31/01/2012;2;306;1441
1;687436;0;5;0;695;70,87;139;23/02/2013;1;43;561
3;687533;139,8;12;0;8248,2;321,44;699;18/01/2013;1;129;225
1;687643;0;5;0;695;70,87;139;06/10/2011;1;110;573
1;687676;0;10;0;3635;185,32;363,5;04/12/2011;4;309;355
3;688218;85,8;12;0;5062,2;197,28;429;18/01/2012;1;181;283
1;688278;0;10;0;4290;197,28;429;05/12/2012;1;196;283
3;688285;27,8;6;139;806,2;70,87;139;01/03/2013;1;152;597
1;688559;0;10;0;6990;321,44;699;21/02/2012;1;111;217
1;688599;0;20;0;13980;321,44;699;22/10/2011;2;199;233
1;688617;0;20;0;8580;197,28;429;12/08/2012;4;308;257
1;688631;0;5;0;695;70,87;139;05/05/2012;1;140;549
1;688702;0;10;0;3990;183,49;399;14/01/2012;1;132;261
1;688775;0;10;0;3390;155,89;339;28/05/2012;1;216;286
1;689137;0;10;0;6990;321,44;699;27/04/2013;1;125;225
21;689228;0;12;0;4788;183,49;399;29/01/2012;3;200;261
1;689343;0;10;399;3990;183,49;399;20/12/2011;1;167;274
1;689427;0;10;0;4290;197,28;429;07/04/2011;1;100;283
3;689605;55,6;6;0;778,4;70,87;139;23/07/2013;1;114;585
1;689631;0;10;0;6990;321,44;699;21/07/2011;1;80;233
1;689636;0;10;0;3990;183,49;399;14/07/2013;1;181;261
1;689683;0;10;0;6890;316,85;689;24/02/2012;1;238;234
3;689732;85,8;12;429;5062,2;197,28;429;02/04/2011;2;199;257
1;689955;0;5;0;695;70,87;139;04/11/2011;1;58;621
9;690051;0;9;0;6201;316,85;689;03/01/2012;2;306;234
3;690086;69,9;12;0;8318,1;321,44;699;04/03/2013;3;200;209
1;690409;0;10;429;4290;197,28;429;22/09/2012;1;114;257
1;690581;0;10;0;4290;197,28;429;17/04/2011;1;63;283
1;690601;0;20;0;2780;70,87;139;11/02/2011;1;159;573
3;690651;199,5;24;399;9376,5;183,49;399;02/06/2013;2;199;261
21;690765;28,9;12;0;3439,1;132,9;289;14/08/2013;1;31;1412
18;690963;27,8;9;0;1223,2;70,87;139;15/02/2012;2;306;597
3;691154;119,7;12;399;4668,3;183,49;399;12/12/2011;2;199;248
1;691269;0;10;0;4290;197,28;429;09/02/2011;1;107;244
1;691402;0;10;0;4290;197,28;429;22/03/2013;1;111;270
1;691461;0;20;0;3300;75,88;165;16/04/2013;3;200;947
18;691478;119,7;9;0;3471,3;183,49;399;27/01/2011;2;306;261
12;691485;22,99;24;0;5494,61;117,21;229,9;26/05/2013;1;145;458
1;691607;0;5;0;695;70,87;139;06/04/2013;1;25;573
1;691833;0;20;0;4598;117,21;229,9;24/02/2012;3;200;441
21;691960;73,8;12;0;4354,2;188,13;369;25/12/2012;1;107;431
3;692021;55,6;6;0;778,4;70,87;139;27/11/2012;1;113;549
21;692181;52,9;12;529;6295,1;243,27;529;03/05/2011;1;5;263
1;692322;0;10;0;4290;197,28;429;03/03/2012;3;200;270
12;692721;101,7;12;0;3966,3;155,89;339;15/07/2012;1;167;247
1;692828;0;10;0;4290;197,28;429;16/02/2013;1;100;244
1;692833;0;10;0;3990;183,49;399;09/05/2013;2;199;248
3;692847;68,97;18;0;4069,23;117,21;229,9;12/10/2013;1;38;458
1;692922;0;5;0;695;70,87;139;24/10/2013;1;10;632
3;693108;13,9;6;0;820,1;70,87;139;10/02/2013;1;186;561
1;693363;0;30;369;11070;188,13;369;01/03/2012;1;197;425
1;693438;0;5;0;695;70,87;139;05/02/2012;1;5;621
3;693694;80;6;0;1120;91,97;200;01/02/2013;4;308;1441
1;693834;0;30;0;11070;188,13;369;03/06/2012;1;33;419
1;694038;0;20;0;4598;117,21;229,9;24/12/2011;1;124;458
1;694061;0;10;399;3990;183,49;399;24/06/2011;1;234;248
1;694063;0;20;165;3300;75,88;165;20/07/2011;1;42;947
1;694089;0;10;0;6890;316,85;689;23/09/2013;1;41;202
1;694219;0;10;429;4290;197,28;429;14/03/2012;1;232;257
1;694221;0;10;0;3990;183,49;399;28/04/2013;1;162;287
21;694271;0;12;0;6348;243,27;529;15/05/2013;1;59;276
1;694295;0;10;0;1390;70,87;139;13/01/2012;1;110;597
21;694312;137,8;12;689;8130,2;316,85;689;11/10/2012;4;308;202
1;694510;0;10;0;6890;316,85;689;07/11/2012;1;10;218
21;694623;135,6;12;339;3932,4;155,89;339;31/12/2011;1;51;273
1;694910;0;10;0;4290;197,28;429;19/03/2013;1;24;244
1;695185;0;10;0;3990;183,49;399;26/09/2013;4;309;287
1;695432;0;10;0;3990;183,49;399;17/10/2011;1;68;248
1;695743;0;20;0;3300;75,88;165;05/04/2012;4;308;947
1;696276;0;20;0;2780;70,87;139;23/03/2011;1;9;632
1;696309;0;5;0;695;70,87;139;14/05/2011;1;79;621
12;696385;257,4;24;0;10038,6;197,28;429;24/06/2011;3;200;257
21;696541;139,8;12;0;8248,2;321,44;699;26/08/2012;1;132;217
1;696730;0;5;0;825;75,88;165;15/12/2012;1;54;947
1;696768;0;20;229,9;4598;117,21;229,9;01/04/2013;1;79;458
1;696938;0;10;0;3390;155,89;339;09/09/2012;1;71;260
18;696943;85,8;9;0;3775,2;197,28;429;18/05/2011;1;220;283
12;696982;45,98;24;0;5471,62;117,21;229,9;13/05/2013;1;14;453
18;697497;0;9;0;3861;197,28;429;06/10/2013;1;239;257
9;697822;55,6;4;139;500,4;70,87;139;24/08/2012;2;306;597
1;697894;0;20;369;7380;188,13;369;12/12/2013;2;199;419
1;698333;0;10;0;4290;197,28;429;29/07/2011;1;55;283
1;698474;0;20;0;7980;183,49;399;12/10/2011;4;309;287
1;698560;0;10;399;3990;183,49;399;26/10/2011;1;39;274
1;698573;0;60;0;8340;70,87;139;07/01/2012;3;200;621
1;698732;0;20;0;2780;70,87;139;01/06/2012;3;200;561
12;698779;0;12;0;4068;155,89;339;27/09/2011;1;167;273
1;698810;0;5;0;825;75,88;165;12/03/2012;1;132;947
1;698989;0;5;139;695;70,87;139;18/08/2012;1;236;597
12;699123;27,8;12;0;1640,2;70,87;139;04/11/2012;1;129;621
21;699185;0;12;0;8388;321,44;699;25/11/2012;1;174;225
1;699198;0;10;429;4290;197,28;429;26/01/2012;1;147;257
18;699231;45,98;18;0;4092,22;117,21;229,9;20/09/2013;2;306;458
1;699386;0;90;0;33210;188,13;369;18/11/2013;3;200;436
3;699471;55,6;6;0;778,4;70,87;139;11/02/2011;1;112;585
21;699507;13,9;24;0;3322,1;70,87;139;28/04/2011;1;112;621
3;699697;300,3;24;0;9995,7;197,28;429;06/10/2012;1;141;283
1;699702;0;10;0;4290;197,28;429;16/02/2012;1;221;244
3;699902;85,8;12;0;5062,2;197,28;429;28/09/2011;4;308;270
1;699906;0;15;0;3448,5;117,21;229,9;10/02/2011;1;62;453
1;699913;0;10;0;2050;94,27;205;06/02/2012;4;309;1314
1;699973;0;5;0;695;70,87;139;28/03/2012;1;235;632
12;700130;105,8;12;0;6242,2;243,27;529;30/08/2011;1;59;250
3;700163;13,9;6;0;820,1;70,87;139;10/07/2013;1;95;573
1;700210;0;60;0;22140;188,13;369;29/08/2011;4;308;419
12;700216;39,9;12;0;4748,1;183,49;399;24/07/2012;1;153;274
1;700309;0;20;0;4598;117,21;229,9;19/09/2013;3;200;441
1;700497;0;10;0;6990;321,44;699;04/05/2012;1;42;233
1;700615;0;10;0;4290;197,28;429;01/01/2013;1;63;283
12;700741;85,8;12;0;5062,2;197,28;429;11/11/2012;1;127;283
9;700764;55,6;4;0;500,4;70,87;139;23/02/2012;1;221;585
12;700865;159,6;12;0;4628,4;183,49;399;27/12/2011;1;58;248
1;700917;0;10;0;1390;70,87;139;27/06/2013;1;42;597
12;700994;69,9;12;0;8318,1;321,44;699;16/11/2011;1;129;201
1;701176;0;20;229,9;4598;117,21;229,9;27/05/2011;3;200;453
1;701253;0;10;0;6890;316,85;689;27/02/2012;1;47;218
1;701462;0;20;0;7980;183,49;399;29/05/2013;4;308;287
1;701639;0;5;0;695;70,87;139;04/06/2012;1;186;632
27;701881;0;18;0;2502;70,87;139;01/09/2011;2;306;597
1;701963;0;10;0;6890;316,85;689;20/10/2013;1;26;218
12;701975;171,6;12;0;4976,4;197,28;429;10/07/2012;1;19;244
1;701996;0;10;0;6890;316,85;689;28/12/2012;4;308;218
3;702040;147,6;36;369;13136,4;188,13;369;10/10/2013;2;199;425
1;702349;0;10;0;3390;155,89;339;19/04/2011;1;49;247
1;702491;0;10;0;4290;197,28;429;27/06/2011;2;199;270
3;702571;13,9;12;139;1654,1;70,87;139;21/04/2013;2;199;549
3;702603;85,8;12;0;5062,2;197,28;429;29/05/2011;1;53;270
1;702611;0;10;0;3990;183,49;399;19/10/2013;1;55;274
1;702627;0;20;399;7980;183,49;399;10/10/2012;4;308;274
12;702835;0;12;0;5148;197,28;429;22/11/2013;1;8;270
1;702844;0;10;0;1390;70,87;139;02/12/2012;1;159;609
1;703205;0;10;0;3990;183,49;399;26/06/2011;1;171;287
1;703279;0;30;0;11070;188,13;369;22/03/2013;4;308;419
1;703356;0;5;0;1000;91,97;200;13/02/2011;4;308;1441
3;703513;45,98;18;0;4092,22;117,21;229,9;06/07/2011;1;72;453
3;703776;206,7;12;0;8061,3;316,85;689;26/10/2012;3;200;202
1;704085;0;10;0;3690;188,13;369;12/09/2012;4;308;425
21;704190;0;24;0;3336;70,87;139;24/04/2011;1;93;597
1;704285;0;10;0;6890;316,85;689;19/12/2011;2;306;202
1;704420;0;30;369;11070;188,13;369;06/04/2012;1;9;419
12;704434;279,6;12;699;8108,4;321,44;699;30/09/2013;3;200;209
1;704438;0;15;0;3448,5;117,21;229,9;30/11/2012;1;155;453
12;704491;79,8;12;0;4708,2;183,49;399;08/10/2011;1;143;248
1;704778;0;10;0;6990;321,44;699;24/01/2013;4;309;201
1;704852;0;30;0;11070;188,13;369;03/05/2011;1;144;425
12;704937;209,7;12;0;8178,3;321,44;699;06/10/2013;2;199;225
1;704954;0;10;0;6990;321,44;699;08/04/2012;1;53;201
1;705708;0;40;369;14760;188,13;369;17/06/2011;3;200;419
1;705850;0;30;0;11070;188,13;369;15/05/2011;1;8;436
1;705951;0;10;0;4290;197,28;429;18/01/2012;1;48;257
1;706012;0;10;0;3390;155,89;339;29/06/2012;1;31;247
21;706106;158,7;12;0;6189,3;243,27;529;28/03/2011;3;200;263
3;706189;42,9;12;0;5105,1;197,28;429;26/12/2013;1;166;270
1;706398;0;12;689;8268;316,85;689;09/04/2011;1;271;218
1;706855;0;10;0;4290;197,28;429;03/10/2011;3;200;283
1;706877;0;5;0;695;70,87;139;01/08/2011;1;270;621
1;706918;0;10;0;4290;197,28;429;13/09/2013;1;70;257
1;707030;0;30;0;4950;75,88;165;02/06/2011;2;306;947
1;707041;0;10;0;3990;183,49;399;21/06/2011;1;165;248
21;707133;0;12;0;4428;188,13;369;09/04/2013;1;186;425
1;707155;0;10;0;2000;91,97;200;24/06/2012;2;199;1441
1;707505;0;5;0;695;70,87;139;18/03/2011;1;116;632
3;707900;171,6;12;0;4976,4;197,28;429;22/08/2011;1;194;270
21;708360;209,7;12;0;8178,3;321,44;699;05/07/2011;3;200;217
1;708620;0;20;0;7380;188,13;369;19/07/2012;2;306;419
1;708648;0;10;0;1390;70,87;139;06/02/2013;2;199;549
1;708908;0;10;0;4290;197,28;429;18/01/2012;1;104;283
1;709032;0;10;0;5290;243,27;529;14/10/2011;1;64;250
1;709300;0;10;0;3390;155,89;339;16/10/2013;1;139;273
1;709698;0;10;0;6990;321,44;699;30/09/2013;1;131;217
1;709853;0;5;0;695;70,87;139;16/01/2013;4;309;597
18;709980;39,9;9;0;3551,1;183,49;399;08/01/2011;4;309;274
21;710242;0;24;0;4800;91,97;200;25/10/2012;1;198;1441
3;710333;0;6;0;834;70,87;139;01/07/2012;1;53;549
1;710525;0;10;0;3990;183,49;399;18/05/2013;4;309;287
1;710537;0;10;0;3990;183,49;399;25/09/2011;4;309;274
1;710640;0;10;0;3390;155,89;339;03/01/2012;1;126;260
1;710657;0;10;0;3990;183,49;399;05/09/2012;1;112;248
1;710782;0;40;0;9196;117,21;229,9;17/03/2012;2;199;458
1;711066;0;10;0;3390;155,89;339;28/03/2012;1;116;273
3;711152;36,9;36;0;13247,1;188,13;369;10/01/2011;1;11;436
1;711290;0;10;0;6990;321,44;699;14/10/2011;2;306;225
1;711339;0;10;0;4290;197,28;429;04/03/2011;1;192;270
1;711486;0;20;429;8580;197,28;429;09/11/2013;3;200;270
1;711684;0;10;0;6890;316,85;689;21/02/2012;2;199;234
3;712142;55,6;6;0;778,4;70,87;139;21/02/2011;1;78;621
1;712201;0;10;0;5290;243,27;529;23/11/2013;1;81;289
1;712359;0;10;0;6990;321,44;699;16/09/2011;1;228;225
1;712538;0;10;429;4290;197,28;429;23/08/2011;1;134;270
1;712594;0;10;0;6890;316,85;689;06/05/2012;1;51;218
21;712600;209,7;12;0;8178,3;321,44;699;12/01/2011;1;64;217
1;712604;0;30;0;11070;188,13;369;10/05/2012;1;189;425
1;712607;0;10;289;2890;132,9;289;14/11/2012;1;162;1412
3;712688;349,5;36;699;24814,5;321,44;699;18/07/2012;3;200;225
1;712859;0;20;229,9;4598;117,21;229,9;29/11/2011;1;66;458
1;713004;0;15;0;3448,5;117,21;229,9;28/05/2013;4;308;458
1;713160;0;10;0;4290;197,28;429;29/05/2012;1;123;244
12;713198;42,9;12;0;5105,1;197,28;429;18/09/2012;1;191;257
3;713217;73,8;36;0;13210,2;188,13;369;09/05/2013;1;191;419
9;713218;39,9;9;399;3551,1;183,49;399;15/12/2011;2;306;274
9;713247;66;4;0;594;75,88;165;17/10/2013;4;309;947
1;713263;0;10;0;4290;197,28;429;02/12/2013;1;125;270
1;713561;0;10;0;4290;197,28;429;30/05/2012;1;239;283
1;714086;0;10;0;5290;243,27;529;29/05/2012;1;89;289
1;714186;0;20;0;7380;188,13;369;13/08/2012;1;127;436
1;714636;0;10;0;6890;316,85;689;01/04/2012;4;308;218
21;714808;0;12;0;4428;188,13;369;14/11/2012;1;138;431
1;714949;0;10;699;6990;321,44;699;04/09/2012;1;38;209
1;715007;0;5;0;825;75,88;165;28/03/2012;2;199;947
12;715039;147,6;24;369;8708,4;188,13;369;22/05/2011;1;114;425
1;715093;0;10;0;4290;197,28;429;29/08/2012;1;129;244
1;715213;0;10;0;6890;316,85;689;12/06/2011;1;30;202
1;715391;0;5;139;695;70,87;139;14/08/2013;1;74;585
3;715428;22,99;18;0;4115,21;117,21;229,9;18/09/2012;1;20;453
1;715778;0;5;0;695;70,87;139;05/09/2011;1;107;621
1;715991;0;10;429;4290;197,28;429;11/11/2012;4;309;283
3;716101;275,6;36;0;24528,4;316,85;689;05/03/2011;3;200;234
3;716487;0;6;0;834;70,87;139;26/01/2011;1;76;585
1;716634;0;10;0;1390;70,87;139;22/06/2012;2;199;609
1;716671;0;10;0;3990;183,49;399;03/11/2012;1;177;274
1;716717;0;10;0;5290;243,27;529;07/05/2012;1;163;250
1;716933;0;20;0;8580;197,28;429;09/05/2013;2;199;270
1;716997;0;30;0;11070;188,13;369;31/03/2012;1;165;419
1;717019;0;5;0;695;70,87;139;07/08/2012;1;102;561
21;717036;171,6;24;429;10124,4;197,28;429;03/09/2013;3;200;270
1;717117;0;10;0;4290;197,28;429;08/10/2013;1;38;244
1;717169;0;60;0;13794;117,21;229,9;25/05/2012;2;306;441
1;717313;0;5;0;695;70,87;139;12/08/2012;1;103;609
1;717357;0;10;0;3990;183,49;399;26/06/2011;1;195;287
1;717809;0;10;0;3990;183,49;399;10/09/2011;4;309;287
3;717853;85,8;12;429;5062,2;197,28;429;24/09/2011;1;130;244
1;718058;0;5;0;825;75,88;165;29/09/2012;1;20;947
1;718076;0;10;699;6990;321,44;699;14/12/2011;4;308;209
1;718903;0;10;0;5290;243,27;529;05/11/2012;1;41;250
1;718999;0;10;139;1390;70,87;139;23/02/2013;4;308;573
1;719061;0;10;0;3990;183,49;399;11/05/2011;1;188;274
1;719153;0;30;0;20970;321,44;699;23/08/2013;2;306;201
1;719183;0;20;0;2780;70,87;139;25/02/2012;4;308;561
1;719485;0;5;139;695;70,87;139;18/10/2013;4;309;609
1;719511;0;10;0;6990;321,44;699;16/06/2011;1;96;225
1;719542;0;20;0;2780;70,87;139;24/08/2012;1;89;597
1;719758;0;10;0;6990;321,44;699;25/11/2013;4;308;225
18;719832;52,9;9;0;4708,1;243,27;529;14/10/2012;2;306;250
1;719834;0;10;0;3690;188,13;369;04/02/2013;1;185;419
1;720005;0;30;0;11070;188,13;369;16/09/2012;1;96;436
1;720084;0;20;0;10580;243,27;529;25/01/2013;3;200;250
1;720116;0;10;0;1390;70,87;139;08/01/2012;1;19;549
3;720118;36,35;12;0;4325,65;185,32;363,5;26/05/2012;1;82;355
1;720226;0;10;0;3390;155,89;339;25/08/2011;1;188;260
1;720501;0;24;0;8856;188,13;369;15/11/2013;1;301;425
21;720513;101,7;12;339;3966,3;155,89;339;02/10/2013;1;107;286
1;720615;0;10;0;6990;321,44;699;12/02/2012;1;3;233
3;721000;55,6;6;0;778,4;70,87;139;02/04/2012;4;308;573
12;721001;69,9;12;0;8318,1;321,44;699;04/06/2012;1;28;233
1;721095;0;20;0;6780;155,89;339;16/09/2013;4;308;247
12;721168;91,96;24;0;5425,64;117,21;229,9;28/02/2013;2;199;458
1;721194;0;20;738;7380;188,13;369;12/08/2011;4;308;431
1;721248;0;10;0;3390;155,89;339;09/02/2013;1;181;273
9;721316;0;27;0;9963;188,13;369;16/09/2012;1;237;419
1;721553;0;5;0;695;70,87;139;10/06/2012;1;16;585
21;721844;97,3;48;0;6574,7;70,87;139;03/04/2012;2;199;549
21;721850;0;12;0;8388;321,44;699;28/06/2013;3;200;217
1;722024;0;5;0;695;70,87;139;17/01/2013;1;26;549
1;722287;0;10;0;4290;197,28;429;25/07/2013;3;200;283
18;722413;0;9;0;6291;321,44;699;15/02/2012;2;306;233
1;722422;0;60;0;22140;188,13;369;23/02/2013;1;13;425
23;722502;83,4;26;0;3530,6;70,87;139;15/09/2012;1;272;609
21;722545;0;12;0;8268;316,85;689;27/03/2012;1;97;202
1;722890;0;15;0;3448,5;117,21;229,9;18/03/2011;1;175;441
1;722895;0;10;0;6990;321,44;699;15/10/2011;1;180;225
1;722903;0;20;0;7380;188,13;369;19/08/2012;1;269;425
1;722982;0;10;0;4290;197,28;429;09/07/2013;1;40;270
12;722986;158,7;12;0;6189,3;243,27;529;22/11/2013;3;200;276
3;723193;0;36;0;13284;188,13;369;15/01/2013;1;54;419
1;723279;0;10;0;1390;70,87;139;14/09/2011;1;10;573
1;723465;0;10;0;3390;155,89;339;26/09/2013;1;184;247
1;723804;0;5;165;825;75,88;165;23/10/2011;1;132;947
12;723955;73,8;24;0;8782,2;188,13;369;21/05/2011;1;132;425
1;724005;0;10;0;3990;183,49;399;09/09/2011;1;220;287
1;724235;0;5;0;695;70,87;139;04/12/2012;1;180;561
1;724353;0;10;0;6890;316,85;689;13/05/2011;1;188;202
1;724390;0;10;0;4290;197,28;429;05/10/2013;1;140;283
21;724394;158,7;12;0;6189,3;243,27;529;09/02/2013;1;190;263
3;724601;27,8;6;0;806,2;70,87;139;15/06/2011;1;75;609
21;724893;69,9;12;0;8318,1;321,44;699;12/02/2012;3;200;233
1;725183;0;60;0;13794;117,21;229,9;13/01/2012;2;306;458
1;725262;0;5;0;695;70,87;139;08/09/2012;1;24;632
1;725439;0;10;0;3390;155,89;339;18/06/2013;2;306;273
1;725443;0;15;0;3448,5;117,21;229,9;24/12/2011;1;54;453
1;725454;0;90;0;33210;188,13;369;19/01/2011;2;306;425
1;725520;0;20;0;4000;91,97;200;16/05/2012;1;194;1441
1;725564;0;10;0;5290;243,27;529;05/01/2012;2;199;276
1;725798;0;10;0;3990;183,49;399;16/02/2011;1;32;287
1;725816;0;20;0;4598;117,21;229,9;09/06/2011;3;200;441
1;726037;0;10;0;3990;183,49;399;20/08/2012;1;174;274
3;726067;0;18;0;4138,2;117,21;229,9;20/05/2012;1;13;458
21;726423;101,7;12;339;3966,3;155,89;339;19/08/2011;4;308;273
18;726519;135,6;18;0;5966,4;155,89;339;16/02/2011;2;306;286
21;726587;55,6;24;0;3280,4;70,87;139;24/06/2012;1;127;597
1;726859;0;5;0;825;75,88;165;26/02/2011;1;126;947
1;726956;0;10;0;1650;75,88;165;14/11/2011;1;47;947
1;727015;0;20;399;7980;183,49;399;19/10/2011;3;200;287
1;727727;0;20;0;6780;155,89;339;24/09/2013;2;199;273
1;727843;0;10;699;6990;321,44;699;25/12/2013;1;3;225
12;727864;105,8;12;529;6242,2;243,27;529;26/07/2013;1;102;276
1;728010;0;30;0;11070;188,13;369;01/03/2012;1;195;425
3;728045;13,9;6;139;820,1;70,87;139;17/04/2013;1;27;549
12;728095;22,99;20;0;4575,01;117,21;229,9;09/04/2013;1;227;458
3;728203;0;12;0;5148;197,28;429;07/09/2013;1;165;283
14;728630;20,85;26;0;3593,15;70,87;139;27/02/2011;1;271;585
1;728701;0;10;0;6890;316,85;689;12/03/2013;1;34;218
12;728751;0;12;0;5148;197,28;429;20/08/2012;1;73;244
12;728758;33;12;165;1947;75,88;165;20/03/2011;1;178;947
1;728784;0;20;0;4000;91,97;200;24/02/2012;1;19;1441
1;728908;0;10;0;6890;316,85;689;16/04/2013;1;78;202
1;728975;0;5;0;695;70,87;139;29/07/2011;1;151;585
3;729130;13,9;6;0;820,1;70,87;139;31/10/2011;1;183;609
12;729159;79,8;12;0;4708,2;183,49;399;06/06/2012;1;196;261
1;729230;0;10;699;6990;321,44;699;25/11/2011;1;102;233
12;729329;239,4;24;399;9336,6;183,49;399;24/04/2013;4;308;261
3;729732;73,8;36;0;13210,2;188,13;369;15/04/2013;3;200;425
1;729733;0;10;0;6990;321,44;699;05/12/2011;1;17;233
1;730029;0;5;0;695;70,87;139;16/12/2011;4;309;609
1;730172;0;10;0;3990;183,49;399;16/08/2013;1;54;261
1;730252;0;20;0;2780;70,87;139;07/11/2011;3;200;609
1;730323;0;10;0;5290;243,27;529;27/07/2011;1;273;276
1;730707;0;10;0;4290;197,28;429;26/06/2012;1;43;270
1;731108;0;10;0;6990;321,44;699;01/12/2012;1;140;225
21;731368;33,9;12;0;4034,1;155,89;339;29/12/2013;4;308;247
1;731371;0;5;0;1000;91,97;200;28/07/2012;1;177;1441
1;731396;0;5;0;695;70,87;139;10/08/2013;1;178;621
3;731518;40;6;0;1160;91,97;200;17/08/2013;1;129;1441
9;731537;0;9;0;3861;197,28;429;27/10/2012;1;232;283
1;731556;0;15;0;3448,5;117,21;229,9;01/05/2013;1;94;441
21;731567;61,5;12;0;2398,5;94,27;205;25/04/2012;1;8;1314
5;731699;166,05;39;0;14224,95;188,13;369;03/08/2012;1;272;436
12;731715;110,7;48;369;17601,3;188,13;369;03/04/2013;2;199;419
12;732340;60;12;0;2340;91,97;200;11/01/2013;1;63;1441
21;732555;0;12;0;2460;94,27;205;05/09/2013;1;72;1314
1;732656;0;10;0;1390;70,87;139;25/09/2011;4;309;573
18;732935;137,8;9;0;6063,2;316,85;689;16/02/2011;1;236;218
3;733045;0;12;0;5148;197,28;429;22/03/2012;1;112;283
12;733422;110,7;24;0;8745,3;188,13;369;06/01/2012;1;119;436
1;733838;0;5;0;695;70,87;139;20/07/2011;1;134;632
3;734320;159,6;12;0;4628,4;183,49;399;26/04/2013;1;132;261
1;734348;0;10;0;1390;70,87;139;13/03/2011;3;200;549
1;734436;0;10;0;6890;316,85;689;12/02/2012;1;44;234
5;734479;0;13;689;8957;316,85;689;11/03/2013;1;270;202
1;734515;0;10;0;4290;197,28;429;30/06/2013;1;96;270
3;734790;91,96;18;0;4046,24;117,21;229,9;24/04/2013;3;200;458
1;734862;0;10;0;5290;243,27;529;19/03/2013;1;91;276
1;734915;0;10;0;6890;316,85;689;15/09/2011;1;39;234
1;734989;0;20;0;7980;183,49;399;17/09/2012;3;200;274
1;735241;0;10;0;4290;197,28;429;08/11/2013;2;199;283
1;735318;0;10;0;6890;316,85;689;09/06/2012;1;31;218
1;735532;0;15;229,9;3448,5;117,21;229,9;22/11/2011;1;160;441
1;735595;0;10;0;5290;243,27;529;19/07/2013;1;57;250
3;735598;128,7;12;429;5019,3;197,28;429;07/02/2013;3;200;283
12;735620;0;12;0;1668;70,87;139;03/03/2012;1;80;561
1;735633;0;60;0;22140;188,13;369;03/12/2013;1;189;431
3;735690;115,6;12;0;3352,4;132,9;289;25/12/2013;2;199;1412
1;735696;0;5;0;695;70,87;139;09/05/2011;1;12;573
18;735722;206,7;9;0;5994,3;316,85;689;07/02/2013;4;309;202
1;735738;0;30;0;6897;117,21;229,9;03/04/2013;3;200;453
1;735845;0;10;0;3390;155,89;339;18/04/2013;3;200;286
3;735932;41,7;6;0;792,3;70,87;139;25/06/2013;3;200;632
3;736145;0;18;0;4138,2;117,21;229,9;10/12/2012;2;199;453
1;736710;0;15;0;3448,5;117,21;229,9;05/09/2012;1;72;453
21;736776;22,99;24;0;5494,61;117,21;229,9;05/07/2011;3;200;458
1;736811;0;5;0;695;70,87;139;20/11/2013;1;68;549
3;736868;209,7;24;0;16566,3;321,44;699;19/04/2011;4;308;225
12;736936;36,9;24;369;8819,1;188,13;369;08/09/2013;1;96;425
1;736946;0;5;0;695;70,87;139;16/08/2012;1;55;621
3;736954;55,6;6;0;778,4;70,87;139;15/04/2012;1;77;597
1;736971;0;15;0;2475;75,88;165;18/08/2011;3;200;947
12;737018;33,9;12;339;4034,1;155,89;339;07/07/2012;1;139;260
1;737253;0;10;0;3990;183,49;399;10/12/2011;1;79;248
1;737296;0;10;0;5290;243,27;529;30/11/2012;1;174;289
1;737306;0;10;0;4290;197,28;429;10/11/2012;4;309;244
1;737325;0;20;0;2780;70,87;139;24/01/2011;1;3;585
1;737397;0;10;0;6890;316,85;689;04/02/2011;1;68;234
1;737499;0;10;699;6990;321,44;699;10/03/2012;1;96;201
3;737565;128,7;12;0;5019,3;197,28;429;19/08/2013;1;198;270
1;737612;0;5;165;825;75,88;165;06/12/2012;3;200;947
1;737744;0;10;0;1390;70,87;139;03/12/2011;1;176;597
3;738008;0;6;0;834;70,87;139;12/08/2013;1;103;609
1;738047;0;15;229,9;3448,5;117,21;229,9;26/07/2012;1;164;453
21;738229;41,7;24;0;3294,3;70,87;139;16/05/2012;4;308;632
21;738298;0;12;0;8388;321,44;699;05/02/2012;1;71;225
1;738329;0;10;0;6890;316,85;689;09/08/2011;4;309;218
1;738515;0;15;0;3448,5;117,21;229,9;11/01/2012;4;308;458
1;738577;0;5;0;695;70,87;139;28/05/2013;1;102;561
1;738590;0;15;229,9;3448,5;117,21;229,9;23/08/2013;2;199;453
1;738685;0;60;0;22140;188,13;369;23/04/2013;1;172;431
1;738693;0;10;0;3690;188,13;369;11/01/2013;1;107;419
1;738820;0;10;0;6890;316,85;689;26/10/2013;4;308;218
1;738895;0;20;0;4000;91,97;200;19/12/2011;4;308;1441
1;738914;0;20;0;7380;188,13;369;15/01/2011;1;186;431
1;738987;0;20;0;4598;117,21;229,9;21/12/2012;1;113;458
1;738995;0;10;0;3990;183,49;399;04/09/2013;1;187;261
1;739111;0;20;0;7380;188,13;369;19/04/2012;2;306;419
1;739118;0;20;339;6780;155,89;339;03/05/2011;2;199;260
